anio_insc;prov_insc;cau_div;dur_mat;edad_hom;p_etnica_hom;niv_insth;area_resh;edad_muj;p_etnica_muj;niv_instm;area_resm
2;Pichincha;MUTUO ACUERDO;9;71;8;1;1;48;6;8;11
2;Azuay;MUTUO ACUERDO;20;72;6;3;1;60;6;3;11
2;Azuay;ABANDONO;39;74;6;11;1;70;6;3;11
2;Azuay;ABANDONO;41;66;6;2;1;66;6;2;11
2;Pichincha;MUTUO ACUERDO;39;61;6;8;1;68;6;1;11
2;Azuay;ABANDONO;40;61;6;3;1;62;6;3;11
2;Azuay;ABANDONO;7;47;6;1;1;39;7;3;11
2;Azuay;ABANDONO;19;42;6;9;1;39;6;9;11
2;Azuay;MUTUO ACUERDO;13;51;6;1;1;33;6;1;11
2;Azuay;MUTUO ACUERDO;3;39;6;1;1;26;9;1;11
2;Azuay;MUTUO ACUERDO;23;44;6;2;1;47;6;2;11
2;Azuay;FALTA DE ARMONIA;2;28;6;3;1;27;6;4;11
2;Azuay;MUTUO ACUERDO;10;32;6;3;1;32;6;3;11
2;Los Ríos;FALTA DE ARMONIA;31;52;6;2;1;55;6;2;11
2;Bolívar;MUTUO ACUERDO;28;52;6;1;0;48;6;4;10
2;Azuay;ABANDONO;24;52;6;2;1;50;6;2;11
2;Cañar;MUTUO ACUERDO;23;53;6;4;0;44;6;4;11
2;Cañar;MUTUO ACUERDO;10;36;6;1;1;34;6;1;11
2;Pichincha;ABANDONO;31;56;6;2;1;53;6;4;11
2;Imbabura;MUTUO ACUERDO;15;46;6;2;1;36;6;2;11
2;Pichincha;ABANDONO;8;42;6;1;1;37;6;9;10
2;Carchi;ABANDONO;17;36;6;4;0;34;6;4;11
2;Pichincha;ABANDONO;8;31;6;4;0;30;6;1;10
2;Carchi;MUTUO ACUERDO;9;28;6;1;1;30;6;1;11
2;Carchi;MUTUO ACUERDO;7;31;6;1;0;26;9;9;10
2;Carchi;MUTUO ACUERDO;7;31;9;2;1;27;9;2;11
2;Cotopaxi;MUTUO ACUERDO;44;65;6;3;1;64;6;3;11
2;Cotopaxi;MUTUO ACUERDO;21;54;9;1;1;52;9;1;11
2;Cotopaxi;MUTUO ACUERDO;18;43;6;2;1;36;6;2;11
2;Cotopaxi;MUTUO ACUERDO;22;42;6;3;1;39;6;3;11
2;Cotopaxi;MUTUO ACUERDO;7;32;6;1;1;27;6;1;11
2;Cotopaxi;ABANDONO;7;27;Afroecuatoriano/Afrodescendiente;4;1;27;1;4;10
2;Pichincha;ABANDONO;30;56;6;1;1;53;6;9;11
2;Azuay;MUTUO ACUERDO;17;40;6;3;1;39;6;3;11
2;Chimborazo;ABANDONO;22;43;6;3;1;41;6;1;11
2;Chimborazo;MUTUO ACUERDO;18;40;6;8;1;37;6;8;11
2;Chimborazo;MUTUO ACUERDO;10;38;6;1;1;32;6;1;10
2;El Oro;ADULTERIO;29;58;6;3;1;50;6;3;11
2;Santa Elena;MUTUO ACUERDO;32;59;6;8;1;53;6;1;11
2;El Oro;MUTUO ACUERDO;11;50;6;9;1;39;6;9;11
2;Guayas;FALTA DE ARMONIA;13;46;6;1;1;31;6;3;11
2;Azuay;MUTUO ACUERDO;2;43;6;1;0;42;9;2;10
2;El Oro;MUTUO ACUERDO;16;41;6;9;1;44;6;5;11
2;El Oro;ABANDONO;10;38;6;3;1;35;6;4;11
2;El Oro;MUTUO ACUERDO;12;37;6;4;1;30;6;4;10
2;El Oro;ABANDONO;11;32;6;3;1;33;6;9;11
2;El Oro;ABANDONO;9;33;6;3;1;28;6;4;11
2;Guayas;MUTUO ACUERDO;7;27;6;4;1;27;6;3;11
2;Sucumbíos;MUTUO ACUERDO;34;62;6;9;1;52;6;1;11
2;Esmeraldas;ADULTERIO;18;39;6;1;1;35;6;9;11
2;Imbabura;ABANDONO;4;28;6;4;1;24;2;4;11
2;Manabí;ABANDONO;52;75;6;2;1;73;6;2;11
2;Guayas;ABANDONO;35;62;6;3;1;56;6;3;11
2;Guayas;MUTUO ACUERDO;32;61;6;3;1;55;6;3;11
2;Guayas;ABANDONO;2;55;6;1;1;47;6;3;11
2;Guayas;MUTUO ACUERDO;24;58;6;3;1;41;6;3;11
2;Guayas;MUTUO ACUERDO;25;46;6;3;1;42;6;1;11
2;Guayas;MUTUO ACUERDO;26;51;6;3;1;56;6;3;11
2;Santa Elena;MUTUO ACUERDO;17;50;6;1;1;47;6;1;11
2;Guayas;MUTUO ACUERDO;12;48;6;3;1;42;6;3;11
2;Guayas;MUTUO ACUERDO;9;49;6;3;1;35;6;3;11
2;Guayas;MUTUO ACUERDO;22;50;6;3;1;49;6;3;11
2;Guayas;ABANDONO;29;46;6;3;1;46;6;3;11
2;Azuay;MUTUO ACUERDO;10;48;6;2;1;48;9;2;11
2;Guayas;MUTUO ACUERDO;10;44;6;1;1;38;6;1;11
2;Guayas;MUTUO ACUERDO;19;44;7;3;1;40;6;3;11
2;Santa Elena;MUTUO ACUERDO;24;43;6;3;1;49;6;2;11
2;Guayas;MUTUO ACUERDO;1;31;6;9;1;35;6;9;11
2;Galápagos;MUTUO ACUERDO;11;44;6;9;1;54;6;8;11
2;Guayas;MUTUO ACUERDO;17;42;6;3;1;46;6;3;11
2;Guayas;ABANDONO;16;42;6;3;1;36;6;3;11
2;Guayas;MUTUO ACUERDO;9;39;5;3;1;39;6;3;11
2;Santo Domingo de los Tsáchilas;ABANDONO;13;39;6;3;1;32;6;1;11
2;Guayas;ABANDONO;16;35;6;3;1;41;5;3;11
2;Guayas;ABANDONO;12;36;6;3;1;39;6;3;11
2;Guayas;ABANDONO;9;32;6;3;1;31;6;3;11
2;Manabí;MUTUO ACUERDO;6;29;6;1;1;25;6;8;11
2;Pichincha;ABANDONO;7;63;6;2;1;37;6;2;11
2;Imbabura;ABANDONO;35;58;Afroecuatoriano/Afrodescendiente;2;0;60;1;2;10
2;Imbabura;MUTUO ACUERDO;0;35;6;9;1;24;6;3;11
2;Imbabura;MUTUO ACUERDO;27;46;6;1;1;46;6;2;11
2;Imbabura;MUTUO ACUERDO;11;44;6;4;1;32;6;4;11
2;Imbabura;MUTUO ACUERDO;11;36;6;4;1;34;6;4;11
2;Imbabura;ABANDONO;8;30;6;4;1;26;6;4;11
2;Pichincha;MUTUO ACUERDO;1;28;6;5;0;28;6;8;11
2;Imbabura;MUTUO ACUERDO;3;26;6;2;1;27;6;2;11
2;Zamora Chinchipe;ABANDONO;11;57;6;9;1;52;6;9;11
2;El Oro;ABANDONO;29;63;6;9;1;55;6;3;11
2;Sucumbíos;ABANDONO;16;49;6;1;1;40;6;2;11
2;Loja;MUTUO ACUERDO;25;49;6;9;1;47;6;9;11
2;Loja;FALTA DE ARMONIA;23;47;Afroecuatoriano/Afrodescendiente;1;1;43;1;4;11
2;Loja;MUTUO ACUERDO;16;45;6;3;1;34;6;9;11
2;Pichincha;ABANDONO;16;42;6;1;1;37;6;1;11
2;Loja;MUTUO ACUERDO;17;40;6;3;1;48;6;4;10
2;Loja;ABANDONO;21;43;6;4;1;37;6;4;11
2;Loja;MUTUO ACUERDO;14;38;6;9;0;39;6;9;11
2;Loja;MUTUO ACUERDO;9;35;6;9;1;32;6;3;11
2;Loja;MUTUO ACUERDO;5;35;6;3;0;32;6;9;11
2;Loja;MUTUO ACUERDO;5;33;6;3;1;33;6;4;11
2;Loja;MUTUO ACUERDO;9;29;6;1;1;26;6;1;11
2;Loja;ABANDONO;5;29;6;3;1;28;6;3;11
2;Loja;MUTUO ACUERDO;3;28;6;1;1;28;6;9;10
2;Guayas;MUTUO ACUERDO;19;47;6;3;1;51;6;3;11
2;Los Ríos;MUTUO ACUERDO;19;43;6;2;1;51;6;2;11
2;Los Ríos;ABANDONO;9;37;6;9;1;39;6;3;11
2;Guayas;MUTUO ACUERDO;7;35;6;3;1;27;6;3;11
2;Guayas;MUTUO ACUERDO;2;31;6;9;1;29;6;0;11
2;Manabí;MUTUO ACUERDO;19;62;6;8;1;47;6;1;11
2;Manabí;MUTUO ACUERDO;31;55;6;9;1;56;6;9;11
2;Manabí;MUTUO ACUERDO;23;47;6;1;1;42;6;1;11
2;Manabí;MUTUO ACUERDO;18;43;6;9;1;39;6;9;11
2;Manabí;MUTUO ACUERDO;24;44;6;1;1;42;6;1;11
2;Guayas;ABANDONO;3;43;6;1;1;50;6;1;11
2;Manabí;MUTUO ACUERDO;15;42;6;9;1;39;6;9;11
2;Guayas;ABANDONO;9;36;6;3;1;52;6;3;11
2;Azuay;MUTUO ACUERDO;12;38;6;8;1;42;6;3;11
2;Manabí;MUTUO ACUERDO;6;43;6;1;1;39;6;2;11
2;Manabí;MUTUO ACUERDO;12;41;6;9;1;34;6;9;11
2;Manabí;ABANDONO;11;39;6;8;1;36;6;3;11
2;Manabí;MUTUO ACUERDO;5;34;6;9;1;30;6;1;11
2;Manabí;MUTUO ACUERDO;8;26;6;9;1;24;6;9;11
2;Manabí;MUTUO ACUERDO;7;27;6;1;1;27;6;1;11
2;Manabí;MUTUO ACUERDO;2;26;6;1;1;25;6;8;11
2;Manabí;MUTUO ACUERDO;8;29;6;1;1;24;6;2;11
2;Azuay;MUTUO ACUERDO;16;40;6;2;1;38;6;2;11
2;Morona Santiago;MUTUO ACUERDO;14;34;6;3;1;35;6;3;11
2;Orellana;MUTUO ACUERDO;9;35;6;1;1;30;6;1;11
2;Pichincha;MUTUO ACUERDO;25;43;6;1;1;46;6;1;11
2;Tungurahua;MUTUO ACUERDO;43;70;6;3;1;62;6;6;11
2;Pichincha;MUTUO ACUERDO;19;73;6;1;1;69;6;4;11
2;Pichincha;ABANDONO;38;61;6;1;1;57;6;1;11
2;Pichincha;ABANDONO;6;57;9;1;0;56;9;1;11
2;Pichincha;DESCONOCIDO;28;58;6;9;1;54;6;8;11
2;Pichincha;FALTA DE ARMONIA;33;57;6;2;0;54;6;1;10
2;Pichincha;MUTUO ACUERDO;30;58;6;1;0;53;6;1;10
2;Pichincha;MUTUO ACUERDO;25;55;6;9;1;64;6;8;11
2;Pichincha;ABANDONO;34;58;6;8;0;53;6;8;10
2;Pichincha;MUTUO ACUERDO;13;39;6;9;1;38;6;8;11
2;Pichincha;ABANDONO;18;52;6;1;1;39;6;1;11
2;Pichincha;MUTUO ACUERDO;20;42;6;8;0;39;6;8;10
2;Pichincha;MUTUO ACUERDO;30;52;6;1;1;50;6;2;11
2;Pichincha;MUTUO ACUERDO;23;50;6;1;1;49;6;1;11
2;Pichincha;MUTUO ACUERDO;24;46;6;1;1;44;6;1;11
2;Pichincha;ABANDONO;26;56;6;2;1;44;6;2;11
2;Cañar;MUTUO ACUERDO;16;49;6;1;1;36;6;4;11
2;Manabí;MUTUO ACUERDO;18;44;6;2;0;34;6;2;11
2;Pichincha;MUTUO ACUERDO;17;42;6;1;1;39;6;1;11
2;Pichincha;ABANDONO;18;39;6;1;0;43;6;1;10
2;Pichincha;MUTUO ACUERDO;13;44;6;8;1;48;6;9;11
2;Pichincha;MUTUO ACUERDO;20;48;6;4;1;41;6;1;11
2;Pichincha;ABANDONO;19;42;6;1;0;39;6;1;11
2;Pichincha;ABANDONO;19;44;6;3;1;47;6;3;11
2;Pichincha;MUTUO ACUERDO;22;41;6;1;0;41;6;1;10
2;Pichincha;ABANDONO;20;45;6;1;0;47;6;4;10
2;Pichincha;MUTUO ACUERDO;8;38;6;1;1;33;6;3;11
2;Pichincha;ABANDONO;9;36;6;9;1;28;6;9;11
2;Pichincha;MUTUO ACUERDO;15;36;6;4;1;36;6;4;10
2;Pichincha;FALTA DE ARMONIA;11;35;6;1;0;34;6;1;10
2;Pichincha;MUTUO ACUERDO;16;38;6;8;1;32;6;1;11
2;Guayas;ABANDONO;18;42;6;3;1;57;9;1;11
2;Pichincha;MUTUO ACUERDO;6;36;6;4;1;35;6;3;11
2;Pichincha;MUTUO ACUERDO;16;39;6;1;0;34;6;1;10
2;Pichincha;ABANDONO;15;42;6;2;1;38;6;1;11
2;Pichincha;ABANDONO;5;26;6;9;1;24;6;9;11
2;Pichincha;ABANDONO;18;38;6;1;1;37;6;1;11
2;Pichincha;MUTUO ACUERDO;15;40;6;2;1;37;6;2;11
2;Pichincha;ABANDONO;8;34;6;9;1;32;6;8;11
2;Pichincha;MUTUO ACUERDO;22;39;6;1;1;42;6;1;11
2;Pichincha;ABANDONO;9;38;6;1;1;29;6;1;11
2;Manabí;ABANDONO;5;39;6;9;1;32;6;9;10
2;Pichincha;ABANDONO;18;40;6;1;1;40;6;9;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;11;37;6;1;1;37;6;1;11
2;Pichincha;MUTUO ACUERDO;7;32;6;1;1;31;6;1;11
2;Pichincha;MUTUO ACUERDO;1;32;6;9;1;28;6;9;11
2;Pichincha;MUTUO ACUERDO;2;27;6;9;1;28;6;1;11
2;Pichincha;ABANDONO;14;34;6;1;1;32;6;2;11
2;Pichincha;MUTUO ACUERDO;3;28;6;1;0;31;6;9;11
2;Pichincha;MUTUO ACUERDO;8;28;6;3;1;28;6;3;10
2;Pichincha;MUTUO ACUERDO;6;31;6;9;1;26;6;9;11
2;Pichincha;MUTUO ACUERDO;7;30;6;1;1;32;6;1;11
2;Pichincha;MUTUO ACUERDO;2;31;6;1;1;33;6;1;11
2;Pichincha;ABANDONO;4;25;6;1;1;24;6;1;11
2;Pichincha;MUTUO ACUERDO;10;29;6;8;1;30;6;8;11
2;Esmeraldas;ADULTERIO;1;30;6;3;1;20;6;8;11
2;Pichincha;MUTUO ACUERDO;1;29;6;8;0;28;6;8;11
2;Azuay;MUTUO ACUERDO;0;26;6;3;1;31;6;3;11
2;Pichincha;FALTA DE ARMONIA;4;25;6;1;1;24;6;8;11
2;Tungurahua;ABANDONO;37;61;6;2;1;51;6;2;11
2;Tungurahua;MUTUO ACUERDO;17;59;6;4;0;50;6;4;11
2;Tungurahua;MUTUO ACUERDO;7;57;6;9;1;34;6;9;11
2;Tungurahua;ABANDONO;35;58;6;3;1;55;6;1;11
2;Tungurahua;MUTUO ACUERDO;1;60;6;4;1;60;6;4;11
2;Pichincha;ABANDONO;26;50;6;4;0;48;6;3;11
2;Pichincha;MUTUO ACUERDO;21;52;6;4;0;49;6;4;10
2;Tungurahua;MUTUO ACUERDO;20;38;6;4;1;38;6;4;11
2;Tungurahua;MUTUO ACUERDO;14;34;6;1;1;35;6;1;11
2;Tungurahua;MUTUO ACUERDO;7;35;6;2;1;28;6;2;11
2;Azuay;ABANDONO;8;33;6;4;1;28;6;3;11
2;Tungurahua;MUTUO ACUERDO;9;32;6;9;0;34;6;1;10
2;Pichincha;FALTA DE ARMONIA;0;33;6;9;1;38;6;1;11
2;Tungurahua;MUTUO ACUERDO;2;28;6;1;1;26;6;1;11
2;Tungurahua;MUTUO ACUERDO;2;30;6;6;1;37;6;6;11
2;Zamora Chinchipe;ABANDONO;1;23;Afroecuatoriano/Afrodescendiente;1;0;25;1;1;10
2;Orellana;MUTUO ACUERDO;12;36;6;3;1;32;6;3;11
2;Sucumbíos;MUTUO ACUERDO;3;23;6;2;1;22;6;2;11
2;Azuay;MUTUO ACUERDO;0;59;6;1;1;53;6;3;11
2;Pichincha;MUTUO ACUERDO;26;56;6;9;1;49;6;9;11
2;Azuay;FALTA DE ARMONIA;30;56;6;4;0;46;6;2;10
2;Azuay;ABANDONO;23;46;6;9;0;47;6;9;10
2;Azuay;ABANDONO;12;38;6;1;1;37;6;2;11
2;Azuay;MUTUO ACUERDO;8;36;6;9;1;36;6;3;11
2;Azuay;MUTUO ACUERDO;5;36;6;3;1;37;6;5;11
2;Azuay;MUTUO ACUERDO;9;31;6;4;0;31;6;4;11
2;Azuay;MUTUO ACUERDO;8;32;6;3;1;31;6;8;11
2;Azuay;MUTUO ACUERDO;3;23;6;3;1;22;6;9;11
2;Azuay;MUTUO ACUERDO;5;24;6;1;1;21;6;1;11
2;Azuay;MUTUO ACUERDO;4;30;6;4;1;31;6;3;11
2;Bolívar;ABANDONO;38;67;6;4;1;65;6;4;10
2;Los Ríos;MUTUO ACUERDO;20;45;6;1;1;42;6;1;10
2;Cañar;MUTUO ACUERDO;8;31;6;1;1;29;6;1;11
2;Azuay;MUTUO ACUERDO;5;28;6;2;1;23;6;2;10
2;Cañar;ABANDONO;7;29;6;1;1;31;6;1;10
2;Cañar;ABANDONO;10;28;6;4;0;29;6;1;10
2;Cañar;ABANDONO;5;22;6;2;0;22;7;2;10
2;Azuay;ABANDONO;4;23;7;2;0;23;7;1;10
2;Imbabura;MUTUO ACUERDO;28;64;6;4;1;49;6;4;11
2;Imbabura;ABANDONO;22;57;6;4;1;54;6;4;11
2;Carchi;AMENAZA CONTRA LA VIDA;28;50;9;0;1;52;9;0;11
2;Carchi;ABANDONO;27;49;9;1;1;50;9;1;11
2;Pichincha;ABANDONO;18;44;6;1;0;36;6;1;10
2;Carchi;FALTA DE ARMONIA;17;42;9;0;1;37;9;0;11
2;Pichincha;ABANDONO;14;37;6;1;1;30;6;1;11
2;Carchi;ABANDONO;10;29;9;0;1;25;9;0;11
2;Cotopaxi;ABANDONO;29;47;6;3;1;46;6;3;11
2;Pichincha;MUTUO ACUERDO;22;45;6;1;1;43;6;8;11
2;Chimborazo;ABANDONO;5;33;6;3;1;25;6;1;11
2;Cotopaxi;MUTUO ACUERDO;12;32;6;3;0;30;6;3;10
2;Cotopaxi;FALTA DE ARMONIA;7;27;6;1;1;27;6;1;10
2;Chimborazo;ABANDONO;41;59;6;4;0;58;6;4;10
2;Chimborazo;MUTUO ACUERDO;1;54;6;4;1;43;6;1;11
2;Chimborazo;ABANDONO;6;53;6;9;1;61;6;9;11
2;Orellana;ABANDONO;20;53;6;3;1;47;6;2;11
2;Chimborazo;ABANDONO;24;50;6;4;0;42;1;4;10
2;Chimborazo;ABANDONO;25;49;Afroecuatoriano/Afrodescendiente;4;0;41;1;4;11
2;Chimborazo;ABANDONO;5;33;6;3;1;23;9;9;11
2;Chimborazo;MUTUO ACUERDO;24;44;6;4;1;40;6;4;11
2;Chimborazo;ABANDONO;10;36;6;1;1;33;6;1;11
2;Chimborazo;ABANDONO;18;42;6;9;1;40;6;9;11
2;Chimborazo;MUTUO ACUERDO;13;37;6;1;1;37;6;8;11
2;Chimborazo;ABANDONO;10;36;6;3;1;36;6;1;11
2;Chimborazo;ABANDONO;7;25;6;1;1;25;6;1;11
2;El Oro;MUTUO ACUERDO;33;58;6;4;0;60;6;9;10
2;Manabí;MUTUO ACUERDO;31;55;6;1;1;49;5;1;11
2;El Oro;FALTA DE ARMONIA;15;46;6;9;1;46;6;3;11
2;El Oro;MUTUO ACUERDO;13;46;6;3;1;46;6;9;11
2;Chimborazo;MUTUO ACUERDO;8;33;6;8;1;34;6;8;11
2;El Oro;FALTA DE ARMONIA;7;37;6;3;1;32;6;3;11
2;El Oro;ABANDONO;9;42;6;4;1;33;6;4;10
2;Galápagos;MUTUO ACUERDO;10;34;6;1;1;35;6;2;11
2;Morona Santiago;MUTUO ACUERDO;11;38;6;4;0;27;6;1;10
2;El Oro;ABANDONO;6;26;6;3;1;26;6;3;11
2;El Oro;ABANDONO;1;21;6;1;1;22;6;1;11
2;Guayas;MUTUO ACUERDO;23;48;6;3;1;48;6;3;11
2;Esmeraldas;MUTUO ACUERDO;18;42;6;1;1;40;4;3;11
2;Guayas;ABANDONO;19;59;6;3;1;59;6;3;11
2;Guayas;MUTUO ACUERDO;12;60;6;3;1;39;8;4;11
2;Guayas;MUTUO ACUERDO;21;55;6;3;1;58;6;3;11
2;Guayas;MUTUO ACUERDO;11;56;6;3;1;54;6;3;11
2;Guayas;MUTUO ACUERDO;1;56;6;3;1;63;6;3;11
2;El Oro;ABANDONO;8;58;6;4;1;35;6;4;11
2;Guayas;ABANDONO;19;45;6;8;1;44;6;9;11
2;Guayas;ABANDONO;26;52;6;3;1;44;6;3;11
2;Pichincha;MUTUO ACUERDO;22;49;6;9;1;45;6;9;11
2;Guayas;ABANDONO;26;53;6;2;1;47;6;2;11
2;Guayas;MUTUO ACUERDO;7;34;6;9;1;33;6;3;11
2;Guayas;MUTUO ACUERDO;13;45;6;3;1;37;6;3;11
2;Guayas;ABANDONO;9;49;6;1;1;52;6;3;11
2;Guayas;MUTUO ACUERDO;9;50;6;3;1;57;6;3;11
2;Guayas;MUTUO ACUERDO;10;49;6;3;1;41;6;3;11
2;Pichincha;MUTUO ACUERDO;7;47;6;1;0;51;6;1;10
2;Guayas;MUTUO ACUERDO;5;45;6;3;1;35;6;3;11
2;Guayas;MUTUO ACUERDO;17;46;6;3;1;43;7;3;11
2;Guayas;MUTUO ACUERDO;21;45;6;3;1;47;6;3;11
2;Guayas;ABANDONO;11;41;6;3;1;37;6;3;11
2;Azuay;MUTUO ACUERDO;18;38;6;4;1;37;6;4;10
2;Guayas;MUTUO ACUERDO;23;43;6;3;1;41;6;3;11
2;Manabí;MUTUO ACUERDO;12;40;6;1;1;38;6;3;10
2;Santa Elena;MUTUO ACUERDO;18;38;6;1;1;36;6;1;11
2;Guayas;MUTUO ACUERDO;11;39;6;9;1;32;6;3;11
2;Guayas;MUTUO ACUERDO;10;36;6;3;1;31;6;3;11
2;Santa Elena;MUTUO ACUERDO;5;31;6;1;1;30;6;9;11
2;Guayas;MUTUO ACUERDO;4;28;6;3;1;24;6;3;11
2;Guayas;MUTUO ACUERDO;12;31;6;1;1;36;6;3;11
2;Guayas;MUTUO ACUERDO;7;31;6;3;1;35;6;3;11
2;Guayas;ABANDONO;12;31;6;3;1;30;6;3;11
2;Guayas;MUTUO ACUERDO;3;44;8;3;1;52;6;3;11
2;Imbabura;MUTUO ACUERDO;26;57;6;4;1;47;6;4;11
2;Imbabura;ABANDONO;33;56;6;2;1;49;6;3;11
2;Pichincha;ABANDONO;26;56;6;1;1;50;6;1;11
2;Imbabura;ABANDONO;24;53;9;2;1;60;9;2;11
2;Imbabura;MUTUO ACUERDO;13;35;6;4;1;32;6;4;11
2;Imbabura;MUTUO ACUERDO;11;34;6;2;1;35;6;2;11
2;Imbabura;ABANDONO;11;32;6;3;1;27;6;3;11
2;Pichincha;MUTUO ACUERDO;43;69;6;8;1;72;6;1;10
2;Loja;MUTUO ACUERDO;4;65;6;9;1;45;6;9;11
2;Loja;MUTUO ACUERDO;27;50;6;4;1;48;6;4;11
2;Loja;MUTUO ACUERDO;28;47;6;4;1;45;6;3;11
2;Morona Santiago;ABANDONO;10;39;6;9;1;32;6;3;11
2;Loja;MUTUO ACUERDO;8;40;6;3;1;30;6;4;11
2;Loja;MUTUO ACUERDO;2;23;6;1;1;22;6;1;11
2;Pichincha;ABANDONO;3;31;6;1;1;27;6;1;11
2;Loja;ABANDONO;2;24;6;1;1;22;6;1;10
2;Los Ríos;MUTUO ACUERDO;6;31;6;8;1;26;5;8;11
2;Cañar;ABANDONO;12;32;6;1;1;33;6;1;11
2;Bolívar;MUTUO ACUERDO;2;30;6;3;0;23;6;3;11
2;Los Ríos;MUTUO ACUERDO;1;22;6;1;1;31;6;9;11
2;Manabí;ABANDONO;40;63;6;2;1;61;6;1;11
2;Manabí;MUTUO ACUERDO;33;69;6;2;1;62;6;2;11
2;Manabí;ABANDONO;35;65;6;9;1;58;6;9;11
2;Manabí;MUTUO ACUERDO;12;62;6;1;1;42;6;1;11
2;Manabí;ABANDONO;14;58;6;1;1;46;6;9;11
2;Esmeraldas;MUTUO ACUERDO;23;48;6;2;1;45;6;2;11
2;Manabí;ABANDONO;15;44;6;9;1;37;6;9;11
2;Manabí;MUTUO ACUERDO;11;37;6;1;1;37;6;1;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;5;27;6;9;1;27;6;8;11
2;Manabí;MUTUO ACUERDO;12;39;6;9;1;51;6;1;11
2;Azuay;ABANDONO;19;42;6;4;1;38;6;4;10
2;Guayas;MUTUO ACUERDO;12;37;6;3;1;33;6;3;11
2;Manabí;MUTUO ACUERDO;5;38;6;1;1;35;6;1;11
2;Manabí;MUTUO ACUERDO;13;37;6;1;1;42;6;2;11
2;Pichincha;MUTUO ACUERDO;6;34;6;2;1;25;6;2;11
2;Santo Domingo de los Tsáchilas;MUTUO ACUERDO;6;27;6;4;1;28;6;4;11
2;Manabí;MUTUO ACUERDO;5;29;6;9;1;28;6;9;11
2;Manabí;MUTUO ACUERDO;2;22;5;2;1;21;5;9;11
2;Manabí;ABANDONO;4;26;6;1;1;22;6;1;11
2;Morona Santiago;MUTUO ACUERDO;20;44;6;1;1;42;6;2;11
2;Azuay;MUTUO ACUERDO;7;25;6;3;0;24;6;1;10
2;Pastaza;FALTA DE ARMONIA;27;50;6;2;1;45;6;1;11
2;Pastaza;MUTUO ACUERDO;4;25;6;9;1;29;6;9;11
2;Pichincha;MUTUO ACUERDO;14;79;6;1;0;48;6;1;10
2;Pichincha;ABANDONO;48;72;6;2;1;71;6;2;11
2;Manabí;MUTUO ACUERDO;44;71;6;2;1;73;6;2;11
2;Pichincha;MUTUO ACUERDO;34;66;6;9;1;56;6;9;11
2;Pichincha;MUTUO ACUERDO;47;65;6;8;1;64;6;1;11
2;Pichincha;MUTUO ACUERDO;33;63;6;1;0;58;6;1;10
2;Pichincha;ABANDONO;30;61;6;3;0;62;6;1;10
2;Pichincha;MUTUO ACUERDO;33;61;6;9;1;67;9;0;11
2;Pichincha;MUTUO ACUERDO;7;59;6;8;1;56;6;1;11
2;Pichincha;MUTUO ACUERDO;13;59;6;1;1;47;6;1;11
2;Pichincha;ABANDONO;13;57;6;9;1;72;6;9;11
2;Orellana;MUTUO ACUERDO;22;57;6;4;1;50;1;4;11
2;Pichincha;MUTUO ACUERDO;18;48;6;1;0;48;6;1;10
2;Tungurahua;MUTUO ACUERDO;8;53;6;1;1;32;6;1;11
2;Santo Domingo de los Tsáchilas;ABANDONO;26;54;6;8;1;51;6;1;11
2;Pichincha;MUTUO ACUERDO;28;52;6;1;1;47;6;3;11
2;Pichincha;MUTUO ACUERDO;2;34;6;9;1;32;6;1;11
2;Pichincha;MUTUO ACUERDO;25;51;6;1;1;55;6;2;11
2;Pichincha;MUTUO ACUERDO;14;40;6;1;1;44;6;1;11
2;Pichincha;MUTUO ACUERDO;14;49;6;1;0;40;6;1;10
2;Pichincha;MUTUO ACUERDO;3;49;6;1;1;59;6;2;11
2;Pichincha;MUTUO ACUERDO;19;49;4;8;0;48;6;8;10
2;Pichincha;ABANDONO;16;48;6;1;1;48;6;3;11
2;Guayas;MUTUO ACUERDO;19;47;6;1;1;39;6;3;11
2;Pichincha;MUTUO ACUERDO;21;44;6;1;1;41;6;1;11
2;Cañar;ABANDONO;1;46;6;4;0;44;6;4;11
2;Pichincha;MUTUO ACUERDO;18;45;6;4;1;46;6;9;11
2;Pichincha;MUTUO ACUERDO;8;34;6;1;1;38;8;1;11
2;Pichincha;MUTUO ACUERDO;19;43;9;1;1;40;9;1;11
2;Sucumbíos;ABANDONO;2;42;6;2;1;37;6;2;11
2;Pichincha;ABANDONO;17;42;6;1;1;49;6;1;11
2;Manabí;MUTUO ACUERDO;19;37;6;1;1;36;6;1;11
2;Pichincha;ABANDONO;12;39;6;1;1;33;6;1;11
2;Pichincha;MUTUO ACUERDO;12;40;6;4;1;37;6;1;10
2;Pichincha;MUTUO ACUERDO;6;34;6;9;1;30;6;9;11
2;Chimborazo;ABANDONO;18;38;Afroecuatoriano/Afrodescendiente;4;1;48;1;4;11
2;Pichincha;MUTUO ACUERDO;3;34;6;8;1;34;6;1;11
2;Loja;MUTUO ACUERDO;18;39;6;4;1;38;6;3;11
2;Guayas;MUTUO ACUERDO;13;35;6;3;1;29;6;3;11
2;Pichincha;MUTUO ACUERDO;7;29;6;1;0;31;6;1;10
2;Guayas;MUTUO ACUERDO;4;31;6;3;1;31;6;3;11
2;Pichincha;ABANDONO;15;33;6;1;1;39;6;1;11
